cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,,,,,,,,,
10,,,,,,,,,
11,,,,,,,,,
12,,,,,,,,,
13,,,,,,,,,
14,,,,,,,,,
15,,,,,,,,,
16,,,,,,,,,
17,,,,,,,,,
18,,,,,,,,,
19,,,,,,,,,
20,,,,,,,,,
21,,,,,,,,,
22,,,,,,,,,
23,,,,,,,,,
24,,,,,,,,,
25,,,,,,,,,
26,,,,,,,,,
27,,,,,,,,,
28,,,,,,,,,
29,,,,,,,,,
30,540.442513368984,533.1077540106952,560.7167530224525,549.1381692573402,16.03041524664502,20.2742396534685,51.66731875630675,51.66731875630675,25.846063655925317
31,,,,,,,,,
32,,,,,,,,,
33,,,,,,,,,
34,,,,,,,,,
35,,,,,,,,,
36,,,,,,,,,
37,,,,,,,,,
38,,,,,,,,,
39,,,,,,,,,
40,,,,,,,,,
41,768.5743566893171,508.94463629274816,797.0854353132628,528.9438567941415,19.99922050139338,28.51107862394565,54.95209258481062,54.95209258481062,34.82600213869177
42,,,,,,,,,
43,,,,,,,,,
44,838.0810685786978,447.7093789753672,844.1188811188811,449.6293706293706,1.919991654003411,6.037812540183268,72.35961809319903,72.35961809319903,6.335735807452602
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,922.5374947633012,551.0617232230136,938.929203539823,556.4424778761062,5.380754653092595,16.391708776521796,71.82702175471992,71.82702175471992,17.25226469919469
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,951.3467856418577,453.53893733522614,984.5533333333333,464.29333333333335,10.754395998107213,33.206547691475635,72.05474253556665,72.05474253556665,34.90461062482076
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,989.5851803563668,296.0697522816167,1015.0,329.0,32.93024771838333,25.414819643633223,37.66014694491174,37.66014694491174,41.59704643736735
58,1004.978591160221,525.4723756906077,1012.5,536.0,10.527624309392309,7.521408839779042,35.54372153804583,35.54372153804583,12.938410433079259
